customer_id,name,gender,age,job_type,income,expenses,credit_history,existing_loans,financing_type,asset_type,asset_value,down_payment,installment_period
4330,Ali,Male,26,Self-employed,8490,8159,Poor,42713,Murabaha,House,82936,11279,240
4331,Fatimah,Female,35,Government,15626,5374,Average,9913,Ijarah,House,250763,20557,240
4332,Sarah,Female,38,Government,7507,5895,Good,0,Murabaha,Equipment,240847,2751,12
4333,Ahmed,Female,58,Government,7114,7782,Average,44097,Ijarah,House,85604,10429,240
4334,Fatimah,Female,58,Government,5669,11976,Average,0,Ijarah,Equipment,96318,41214,48
4335,Ali,Male,24,Private,4011,12653,Good,0,Murabaha,House,430820,33098,300
4336,Sarah,Female,49,Government,23279,3206,Good,19834,Ijarah,Car,133603,34906,84
4337,Aisha,Female,44,Self-employed,17875,7364,Good,0,Murabaha,Car,133814,36579,36
4338,Ali,Female,48,Self-employed,20136,7113,Average,49027,Murabaha,House,320645,11788,300
4339,Sarah,Male,21,Private,14981,11629,Average,48292,Ijarah,Equipment,348895,16823,12
4340,Sarah,Female,23,Self-employed,15421,9949,Good,7644,Ijarah,Car,191394,38126,72
4341,Ali,Male,41,Government,11341,3435,Good,0,Ijarah,Equipment,43477,30439,60
4342,Ali,Female,49,Government,8638,10598,Average,12893,Ijarah,House,390457,47238,240
4343,Fatimah,Female,23,Self-employed,21770,9721,Good,0,Ijarah,House,344871,6441,300
4344,Ahmed,Female,39,Government,15074,3387,Good,0,Murabaha,House,445421,39645,180
4345,Ali,Male,46,Government,13664,7766,Good,0,Murabaha,Car,88843,15709,60
4346,Khadijah,Male,41,Self-employed,4260,14483,Good,0,Ijarah,Equipment,31969,40805,60
4347,Mariam,Male,31,Self-employed,7431,10099,Poor,0,Ijarah,House,433739,18060,240
4348,Ahmed,Male,43,Private,17221,8796,Good,0,Murabaha,Car,122653,28998,84
4349,Khadijah,Male,40,Self-employed,7310,8249,Good,4465,Murabaha,Equipment,322588,47645,12
4350,Fatimah,Male,35,Self-employed,23124,13241,Good,6185,Murabaha,Equipment,166914,38647,12
4351,Ali,Female,51,Government,6528,7449,Average,42332,Murabaha,House,70849,12657,300
4352,Ahmed,Male,54,Government,6456,7635,Good,0,Ijarah,Equipment,209681,38805,48
4353,Aisha,Female,57,Self-employed,3056,1178,Good,40846,Ijarah,House,64421,12723,240
4354,Ali,Male,28,Self-employed,12701,12759,Good,0,Murabaha,Equipment,30385,43672,60
4355,Sarah,Male,48,Self-employed,24737,9026,Good,16133,Murabaha,House,116871,21612,180
4356,Ali,Male,48,Private,13070,11955,Average,23764,Murabaha,Equipment,27062,46686,48
4357,Aisha,Female,53,Government,7653,6100,Average,24863,Murabaha,Equipment,27734,33720,36
4358,Ahmed,Male,26,Self-employed,21696,6790,Good,0,Ijarah,Car,167123,21659,48
4359,Ali,Male,22,Self-employed,3809,3163,Good,0,Murabaha,House,144208,13982,240
4360,Ali,Female,37,Self-employed,23582,1560,Average,37994,Murabaha,Car,107061,42136,60
4361,Mohammed,Female,58,Government,11831,8314,Average,16710,Ijarah,House,91574,26486,300
4362,Mohammed,Female,53,Private,13074,11671,Good,0,Ijarah,House,149697,8461,300
4363,Ahmed,Female,53,Private,14695,7778,Good,22135,Murabaha,House,60471,40313,240
4364,Ahmed,Male,57,Government,16101,10441,Average,49934,Murabaha,Equipment,434896,5648,12
4365,Sarah,Female,51,Government,20077,9142,Good,0,Murabaha,House,319689,18994,180
4366,Sarah,Male,44,Private,9623,6913,Average,47734,Murabaha,Car,214427,10291,48
4367,Mariam,Male,22,Government,18621,5272,Good,14615,Ijarah,House,232308,38593,300
4368,Ali,Female,54,Private,18468,11697,Good,0,Murabaha,Car,492949,42425,60
4369,Khadijah,Male,29,Private,22213,9396,Good,19958,Ijarah,House,331777,45279,120
4370,Ahmed,Female,21,Self-employed,13725,6473,Poor,36199,Murabaha,Car,41744,3709,72
4371,Aisha,Male,59,Government,11078,6722,Good,6462,Murabaha,House,48040,18988,120
4372,Ali,Female,27,Self-employed,19801,8775,Average,30817,Murabaha,Equipment,143211,49486,36
4373,Khadijah,Female,54,Government,23864,9622,Average,0,Ijarah,Equipment,74713,9076,12
4374,Mohammed,Female,35,Government,24395,6028,Average,0,Murabaha,Equipment,492964,7114,60
4375,Sarah,Female,49,Government,13900,9314,Average,41246,Ijarah,House,173603,42076,120
4376,Aisha,Female,46,Private,15368,13222,Average,11566,Murabaha,House,31081,49459,120
4377,Ahmed,Female,58,Government,9901,8988,Good,36625,Ijarah,Equipment,347149,954,48
4378,Ali,Male,40,Private,9864,8064,Good,1272,Ijarah,House,231347,45136,180
4379,Mohammed,Male,55,Self-employed,3819,7654,Good,0,Murabaha,Car,305673,26085,72
4380,Mariam,Male,51,Government,7377,14032,Good,0,Ijarah,House,456964,1210,240
4381,Fatimah,Female,39,Private,24504,8640,Average,0,Murabaha,House,212782,12224,240
4382,Mohammed,Male,43,Government,11202,3433,Good,0,Murabaha,House,62228,3327,300
4383,Ali,Female,37,Government,13278,5506,Good,30354,Ijarah,Car,330177,35232,48
4384,Mariam,Male,40,Self-employed,20616,2017,Average,0,Ijarah,Car,40715,42532,60
4385,Sarah,Male,49,Government,5299,6360,Good,0,Ijarah,Car,367924,27343,60
4386,Khadijah,Female,25,Government,22623,9407,Good,0,Murabaha,House,430237,48404,240
4387,Aisha,Male,53,Government,9325,5953,Good,0,Murabaha,Car,105602,6888,72
4388,Aisha,Male,54,Private,9873,13693,Good,13788,Ijarah,House,113999,31450,120
4389,Fatimah,Male,58,Private,16689,11489,Good,0,Ijarah,Equipment,244257,11279,48
4390,Aisha,Female,32,Self-employed,6412,10638,Good,0,Murabaha,House,380136,11810,180
4391,Fatimah,Male,55,Private,12890,3199,Good,36744,Ijarah,House,233708,36368,240
4392,Mariam,Female,21,Government,9298,9006,Average,0,Murabaha,Car,103752,14148,48
4393,Sarah,Male,42,Government,19685,6673,Poor,0,Murabaha,Equipment,385010,38707,24
4394,Fatimah,Male,30,Government,13602,6506,Good,0,Murabaha,Equipment,268137,32481,60
4395,Ahmed,Male,27,Private,3229,2655,Average,31819,Ijarah,House,117123,20969,240
4396,Ali,Male,25,Self-employed,5702,2340,Good,0,Ijarah,Equipment,48380,42618,24
4397,Mariam,Female,38,Private,12550,9890,Good,0,Murabaha,Equipment,96363,45124,36
4398,Aisha,Male,54,Government,24945,8421,Average,0,Ijarah,Car,450649,73,60
4399,Fatimah,Female,26,Government,21459,5895,Average,0,Ijarah,Equipment,91665,26535,24
4400,Mohammed,Female,44,Private,12633,4511,Average,0,Murabaha,Car,134990,1834,72
4401,Khadijah,Male,59,Self-employed,23075,12859,Good,0,Ijarah,Equipment,442800,1875,36
4402,Ali,Male,49,Private,8095,13268,Good,0,Ijarah,Car,48097,12930,72
4403,Sarah,Female,21,Private,22799,10459,Average,0,Murabaha,Equipment,333213,23271,48
4404,Aisha,Female,52,Private,12096,8867,Average,36219,Ijarah,Car,141891,10386,72
4405,Mohammed,Male,34,Government,24924,9149,Average,7312,Ijarah,House,161988,47161,120
4406,Ahmed,Male,36,Self-employed,9415,6564,Average,11871,Murabaha,House,246104,12674,300
4407,Fatimah,Male,26,Self-employed,22705,7939,Poor,705,Murabaha,House,37524,40577,180
4408,Mohammed,Male,23,Private,6799,8784,Good,0,Ijarah,Equipment,257102,37236,48
4409,Ali,Male,24,Private,5804,8998,Good,32764,Ijarah,Equipment,159104,45133,60
4410,Aisha,Female,54,Private,24729,8754,Good,0,Ijarah,Car,124570,19482,48
4411,Mohammed,Male,56,Self-employed,5875,4316,Good,0,Murabaha,House,33280,37941,180
4412,Ahmed,Male,41,Private,12116,2874,Average,33228,Murabaha,Car,119042,15639,60
4413,Khadijah,Female,38,Government,6852,7523,Poor,2697,Ijarah,Car,249838,3645,72
4414,Mariam,Male,36,Private,14539,1236,Average,0,Ijarah,House,171738,32663,120
4415,Fatimah,Male,56,Government,13852,11511,Good,6471,Murabaha,House,325938,17218,240
4416,Ali,Female,39,Private,8761,11960,Average,46897,Murabaha,Car,126200,32037,36
4417,Aisha,Male,34,Government,21624,1957,Good,0,Murabaha,Equipment,54851,34525,12
4418,Mariam,Female,53,Self-employed,9573,5356,Good,0,Ijarah,Equipment,34334,15212,24
4419,Fatimah,Male,30,Government,14593,13563,Poor,2351,Murabaha,Car,478610,18764,60
4420,Fatimah,Male,29,Private,6269,8295,Good,22060,Murabaha,House,411810,21634,120
4421,Sarah,Male,57,Self-employed,10309,11550,Average,39709,Ijarah,Car,133445,2560,36
4422,Fatimah,Female,53,Government,15865,3964,Poor,41798,Murabaha,House,440736,27702,240
4423,Mohammed,Female,30,Self-employed,11835,2269,Poor,31203,Murabaha,House,462467,16125,120
4424,Mohammed,Female,33,Government,11240,2954,Good,0,Ijarah,Car,46256,47259,48
4425,Mariam,Female,46,Private,7596,12622,Good,14839,Murabaha,Car,98253,32698,72
4426,Khadijah,Male,23,Self-employed,8140,3199,Average,0,Murabaha,Equipment,136060,31353,36
4427,Ahmed,Female,22,Private,3158,6481,Average,0,Murabaha,Car,333587,12522,84
4428,Aisha,Female,39,Self-employed,15202,8926,Good,13978,Ijarah,Car,38820,17835,84
4429,Mariam,Female,57,Government,10516,7774,Average,49737,Murabaha,House,176057,48691,240
4430,Aisha,Male,45,Private,22075,11831,Average,17439,Murabaha,House,370520,29036,180
4431,Mariam,Male,50,Government,11711,10860,Good,0,Ijarah,Car,360880,37139,72
4432,Ali,Female,22,Private,16494,7822,Poor,30618,Ijarah,Equipment,70371,32641,24
4433,Mohammed,Female,46,Private,17087,8540,Good,25591,Ijarah,Equipment,111350,21803,12
4434,Fatimah,Male,44,Private,11203,14141,Average,0,Murabaha,House,97019,17656,240
4435,Ahmed,Female,45,Self-employed,10219,7144,Average,0,Murabaha,Equipment,411252,36831,48
4436,Mariam,Female,57,Self-employed,23056,14730,Good,6913,Murabaha,Equipment,252404,47035,48
4437,Ali,Female,27,Government,19053,6571,Average,0,Murabaha,Car,329699,24035,60
4438,Aisha,Female,25,Private,16263,5388,Good,0,Ijarah,Car,241539,6510,48
4439,Ali,Male,34,Government,11150,5371,Poor,0,Murabaha,Equipment,361629,10284,24
4440,Ali,Male,50,Private,15398,7589,Average,37390,Murabaha,Car,194373,34779,36
4441,Aisha,Male,23,Self-employed,23022,13855,Average,0,Murabaha,Car,313396,4486,84
4442,Ali,Female,36,Government,10081,8243,Good,0,Murabaha,Equipment,260955,13914,36
4443,Khadijah,Female,49,Government,23227,6381,Average,15210,Ijarah,Car,393130,40096,36
4444,Ali,Male,45,Government,24984,10735,Good,727,Murabaha,Equipment,422302,12873,24
4445,Ahmed,Male,33,Private,23198,10401,Average,0,Ijarah,Car,367629,30024,72
4446,Mariam,Male,33,Private,22804,14791,Good,0,Ijarah,Equipment,104640,8020,48
4447,Mohammed,Female,53,Private,15847,5478,Average,32140,Ijarah,Car,343816,14859,84
4448,Ahmed,Male,49,Self-employed,19700,5303,Average,31500,Murabaha,House,20160,30779,120
4449,Fatimah,Female,51,Self-employed,20017,9187,Good,0,Ijarah,Car,94773,16189,60
4450,Sarah,Female,38,Government,23223,3578,Average,0,Ijarah,Equipment,169718,46521,24
4451,Khadijah,Male,58,Private,21719,13116,Good,0,Ijarah,Equipment,175653,23274,12
4452,Khadijah,Male,35,Self-employed,23677,6922,Good,0,Murabaha,House,249329,39517,240
4453,Fatimah,Female,42,Government,19695,5006,Good,0,Murabaha,Equipment,417387,46037,12
4454,Aisha,Male,54,Private,7463,9446,Average,0,Ijarah,Equipment,459711,47628,12
4455,Ahmed,Male,35,Government,10962,9983,Average,4487,Murabaha,Equipment,295239,41213,24
4456,Ahmed,Female,53,Self-employed,9059,4392,Good,0,Ijarah,Equipment,75021,26396,60
4457,Fatimah,Female,50,Private,4341,6567,Good,0,Murabaha,Car,451841,12468,72
4458,Aisha,Female,37,Government,10113,3956,Good,10440,Ijarah,Car,460052,25388,36
4459,Sarah,Female,38,Private,11796,3643,Good,0,Murabaha,Equipment,108348,18199,12
4460,Ali,Female,40,Government,18749,7147,Good,0,Murabaha,Equipment,427659,37897,48
4461,Aisha,Male,31,Government,23996,12770,Good,48369,Ijarah,Equipment,355414,13289,48
4462,Mariam,Female,33,Private,3034,1381,Good,0,Ijarah,Car,376370,12417,36
4463,Ali,Female,36,Government,3797,1560,Good,29480,Murabaha,Equipment,281599,46580,12
4464,Mariam,Female,51,Self-employed,7464,7592,Average,40316,Murabaha,Car,392181,3766,72
4465,Mohammed,Male,42,Government,16215,13624,Good,0,Ijarah,Car,25309,19534,84
4466,Ahmed,Female,24,Self-employed,24791,10624,Good,0,Murabaha,Car,484713,15561,48
4467,Ahmed,Female,49,Government,4976,4398,Good,35852,Ijarah,House,234262,23142,120
4468,Fatimah,Female,28,Private,22045,2687,Good,0,Ijarah,Car,415470,28051,84
4469,Fatimah,Male,25,Private,9137,6409,Good,0,Ijarah,Equipment,264758,33846,12
4470,Ali,Female,39,Private,6568,11491,Average,0,Ijarah,Car,316843,79,36
4471,Aisha,Female,56,Self-employed,5853,12604,Good,0,Ijarah,Equipment,205096,39494,12
4472,Ahmed,Female,37,Self-employed,18745,14054,Poor,33190,Murabaha,Car,272792,3708,60
4473,Ahmed,Male,40,Government,24307,6540,Poor,1923,Ijarah,House,357335,20894,240
4474,Khadijah,Male,40,Private,9050,8038,Good,0,Ijarah,Car,313240,35136,60
4475,Mariam,Male,34,Government,5617,6872,Good,0,Ijarah,Equipment,219557,10016,36
4476,Mohammed,Male,31,Government,24758,1543,Average,0,Murabaha,House,416948,15423,120
4477,Mohammed,Female,53,Private,13868,1428,Average,0,Murabaha,House,499123,31112,120
4478,Mariam,Female,59,Private,21511,12023,Good,36378,Ijarah,House,311774,18519,180
4479,Ali,Male,34,Self-employed,3308,11539,Average,30623,Ijarah,Car,245143,34127,84
4480,Sarah,Male,57,Private,17813,7902,Good,9172,Murabaha,Equipment,117849,32085,36
4481,Aisha,Female,32,Private,23700,7028,Good,12351,Murabaha,Equipment,295835,31119,24
4482,Ahmed,Female,39,Self-employed,24712,2625,Good,0,Murabaha,Equipment,157954,5275,36
4483,Khadijah,Male,55,Private,16882,10799,Good,21389,Ijarah,Equipment,380631,24363,12
4484,Aisha,Male,54,Self-employed,4004,1310,Good,5097,Ijarah,House,38567,4387,240
4485,Ahmed,Male,42,Self-employed,13704,8310,Good,36548,Ijarah,Equipment,408477,40399,24
4486,Fatimah,Male,56,Self-employed,5475,11049,Average,0,Ijarah,House,42286,1002,300
4487,Aisha,Female,56,Self-employed,9440,4148,Average,0,Murabaha,House,78741,29589,180
4488,Ali,Male,36,Self-employed,18282,13173,Good,0,Murabaha,Equipment,456107,3546,48
4489,Aisha,Male,51,Private,3166,6869,Good,0,Ijarah,Car,482774,22308,60
4490,Sarah,Female,31,Private,18247,2472,Good,0,Murabaha,Car,127125,26623,60
4491,Aisha,Female,36,Government,11232,6319,Good,32133,Ijarah,Equipment,234169,28077,60
4492,Aisha,Female,23,Private,8066,8780,Good,0,Murabaha,House,202313,11049,180
4493,Aisha,Female,45,Self-employed,4850,1592,Good,0,Murabaha,House,437937,2475,300
4494,Mohammed,Female,54,Government,9157,8768,Good,18947,Murabaha,Equipment,338737,21404,60
4495,Ahmed,Male,29,Private,9923,5860,Average,33200,Murabaha,Equipment,204759,22627,12
4496,Sarah,Male,26,Private,11832,7842,Good,0,Murabaha,Equipment,451644,15459,60
4497,Mariam,Male,48,Private,9700,9335,Good,40392,Ijarah,Car,197716,2786,72
4498,Ali,Female,50,Private,5052,5870,Good,0,Murabaha,Equipment,254319,44199,60
4499,Mariam,Male,33,Private,11200,12730,Poor,0,Ijarah,Equipment,129429,19439,60
4500,Mohammed,Female,32,Private,11253,10370,Good,15367,Murabaha,Equipment,51021,22893,48
4501,Ahmed,Male,33,Private,5748,1211,Good,0,Murabaha,House,371035,40892,180
4502,Khadijah,Male,50,Private,7879,13372,Good,0,Murabaha,House,143058,30182,240
4503,Ali,Female,26,Self-employed,18952,11966,Good,0,Ijarah,House,250538,6911,240
4504,Ahmed,Female,58,Self-employed,21506,3092,Poor,13640,Murabaha,House,451636,37672,120
4505,Mohammed,Male,55,Self-employed,24820,6443,Average,33272,Murabaha,Equipment,74449,44003,48
4506,Mohammed,Male,53,Private,3350,10806,Good,39363,Ijarah,Equipment,173527,162,36
4507,Khadijah,Male,57,Private,11656,5405,Good,0,Murabaha,Equipment,283092,9834,48
4508,Ali,Male,58,Self-employed,9087,1977,Good,46976,Ijarah,House,294775,11755,240
4509,Ali,Male,47,Government,21984,5428,Poor,16030,Ijarah,House,137231,47649,240
4510,Sarah,Female,48,Self-employed,24187,3249,Good,0,Murabaha,Equipment,236185,31039,36
4511,Ahmed,Female,50,Private,3439,5176,Good,0,Ijarah,Car,20673,38762,72
4512,Sarah,Female,44,Self-employed,4983,12110,Good,47335,Murabaha,Equipment,159391,44283,60
4513,Mohammed,Female,57,Government,24375,1102,Good,5843,Murabaha,House,258002,32906,300
4514,Mariam,Male,24,Government,19578,14974,Good,17094,Murabaha,Car,103908,34613,36
4515,Mohammed,Male,52,Private,14181,12740,Average,32119,Ijarah,Equipment,47021,21121,48
4516,Aisha,Female,59,Self-employed,9133,6860,Average,12283,Ijarah,Equipment,234043,16180,12
4517,Khadijah,Male,46,Self-employed,15344,2792,Good,12807,Ijarah,Car,357880,40340,60
4518,Khadijah,Female,35,Self-employed,6805,4955,Good,0,Ijarah,House,219578,19780,300
4519,Mariam,Male,54,Government,20956,3153,Good,0,Murabaha,House,207227,49784,240
4520,Mariam,Male,52,Government,15495,6463,Good,0,Ijarah,Equipment,170553,39455,24
4521,Ali,Male,56,Self-employed,5185,10006,Poor,15044,Murabaha,Car,163373,9961,84
4522,Mariam,Female,43,Self-employed,8712,3464,Average,0,Murabaha,House,159484,34897,300
4523,Sarah,Female,33,Government,7493,1968,Good,44637,Murabaha,House,354155,28913,180
4524,Mohammed,Female,22,Government,23427,5845,Average,0,Ijarah,House,366008,25174,300
4525,Aisha,Female,27,Government,22121,5030,Good,0,Murabaha,Equipment,162948,27911,12
4526,Ahmed,Male,36,Government,10576,11003,Good,0,Ijarah,House,389467,37787,240
4527,Aisha,Male,36,Private,16416,11371,Good,5594,Murabaha,Car,178530,34931,60
4528,Fatimah,Male,38,Government,13309,13293,Average,31667,Ijarah,House,343201,42452,240
4529,Ahmed,Male,28,Government,5750,9873,Good,0,Ijarah,House,67479,3785,120
4530,Khadijah,Female,39,Government,5003,1249,Good,13256,Ijarah,Equipment,118897,18714,48
4531,Ahmed,Male,39,Self-employed,10595,1876,Average,23550,Murabaha,House,80195,23948,240
4532,Mariam,Male,49,Private,15677,4211,Good,0,Murabaha,Equipment,225715,20295,60
4533,Mohammed,Male,33,Self-employed,8476,6948,Average,0,Murabaha,Car,102309,14443,36
4534,Sarah,Female,47,Self-employed,8414,1101,Average,0,Ijarah,House,334930,12003,300
4535,Mariam,Female,24,Self-employed,19967,12489,Good,0,Murabaha,Equipment,481154,40125,12
4536,Mariam,Female,58,Private,12856,2004,Good,19052,Ijarah,Equipment,74872,22567,60
4537,Aisha,Male,22,Government,22337,12676,Poor,0,Ijarah,Car,79068,26162,84
4538,Ali,Female,28,Government,5250,3862,Poor,35554,Ijarah,Equipment,484424,4266,36
4539,Sarah,Male,32,Self-employed,22329,14481,Average,36145,Murabaha,House,311379,12830,240
4540,Fatimah,Male,43,Self-employed,17659,13490,Good,0,Murabaha,Car,316687,13061,48
4541,Ali,Male,59,Self-employed,17265,9918,Poor,15321,Ijarah,Car,116767,47545,84
4542,Fatimah,Female,42,Self-employed,17537,1328,Good,37323,Murabaha,Equipment,204996,30424,60
4543,Fatimah,Female,28,Private,3432,5060,Good,0,Ijarah,Car,94613,8652,60
4544,Mohammed,Male,53,Private,7307,8612,Good,3332,Murabaha,House,129402,29468,120
4545,Mohammed,Male,37,Government,3743,12055,Poor,3710,Ijarah,Equipment,351920,15625,24
4546,Mariam,Female,22,Government,22586,11163,Good,0,Murabaha,Car,457562,21200,84
4547,Khadijah,Female,25,Private,11398,2643,Good,0,Murabaha,Equipment,407675,26469,24
4548,Khadijah,Female,56,Government,16616,8258,Average,0,Ijarah,Equipment,434557,24218,36
4549,Fatimah,Male,44,Private,21842,8384,Average,0,Murabaha,Car,467302,46469,72
4550,Sarah,Male,27,Self-employed,10554,14642,Poor,48853,Ijarah,Car,182397,31892,36
4551,Khadijah,Male,57,Self-employed,19463,14238,Poor,35442,Murabaha,Car,364410,40472,72
4552,Mohammed,Female,56,Government,4354,9592,Average,0,Murabaha,Car,271731,46532,48
4553,Khadijah,Female,40,Self-employed,15067,11983,Good,0,Murabaha,Equipment,126727,10524,24
4554,Fatimah,Female,48,Government,21674,5173,Poor,0,Murabaha,Equipment,309636,2575,36
4555,Aisha,Male,58,Government,22222,3911,Good,0,Ijarah,Equipment,219868,39844,36
4556,Ali,Male,29,Government,13186,7421,Good,0,Murabaha,House,98353,11665,240
4557,Sarah,Female,23,Self-employed,10417,9189,Average,32297,Murabaha,Equipment,430855,15945,24
4558,Sarah,Male,27,Private,10207,6812,Good,37188,Murabaha,Car,395662,47082,84
4559,Ahmed,Female,36,Government,10411,7711,Average,0,Ijarah,Car,105777,40183,60
4560,Mariam,Male,31,Self-employed,20363,13928,Average,7920,Ijarah,Equipment,158792,13677,24
4561,Khadijah,Female,54,Government,21181,10695,Good,0,Ijarah,Car,461487,863,48
4562,Mariam,Male,28,Self-employed,19461,3397,Average,0,Ijarah,Equipment,138379,24612,12
4563,Mariam,Male,42,Private,6606,1790,Average,35406,Ijarah,Car,287000,33652,72
4564,Sarah,Female,24,Private,23924,9691,Poor,20177,Ijarah,House,481209,23354,120
4565,Aisha,Female,37,Self-employed,21288,6806,Average,0,Ijarah,Car,374524,18738,72
4566,Aisha,Female,41,Private,15318,14788,Average,0,Murabaha,Car,90915,604,72
4567,Mohammed,Female,25,Government,6975,14675,Good,22346,Ijarah,Car,232187,41915,84
4568,Ali,Female,40,Self-employed,15077,7625,Good,36203,Ijarah,House,420026,7991,180
4569,Mohammed,Male,42,Self-employed,24587,7945,Good,46293,Murabaha,Equipment,383770,20619,24
4570,Khadijah,Female,29,Private,5999,10664,Good,0,Murabaha,Equipment,415813,46929,24
